predict,actual,fold
1.83E-02,0.00E+00,3
1.28E-02,0.00E+00,3
5.78E-02,1.00E+00,3
1.66E-02,0.00E+00,3
1.54E-02,0.00E+00,3
1.32E-02,0.00E+00,3
4.98E-01,1.00E+00,3
1.07E-02,0.00E+00,3
7.18E-01,1.00E+00,3
1.21E-02,0.00E+00,3
4.77E-02,0.00E+00,3
3.82E-01,1.00E+00,3
3.73E-01,1.00E+00,3
7.03E-01,0.00E+00,3
1.43E-02,0.00E+00,3
1.25E-02,0.00E+00,3
1.83E-02,0.00E+00,3
9.44E-02,1.00E+00,3
1.54E-02,0.00E+00,3
1.70E-02,0.00E+00,3
6.71E-01,1.00E+00,3
1.43E-02,0.00E+00,3
1.74E-02,0.00E+00,3
1.24E-02,0.00E+00,3
1.05E-02,0.00E+00,3
9.89E-03,0.00E+00,3
1.27E-02,0.00E+00,3
1.09E-02,0.00E+00,3
1.76E-02,0.00E+00,3
5.53E-02,0.00E+00,3
1.70E-02,0.00E+00,3
1.80E-02,0.00E+00,3
1.39E-02,0.00E+00,3
1.54E-02,0.00E+00,3
1.48E-02,0.00E+00,3
1.54E-02,0.00E+00,3
1.59E-02,0.00E+00,3
1.05E-02,0.00E+00,3
1.45E-02,0.00E+00,3
1.44E-02,0.00E+00,3
1.37E-02,0.00E+00,3
2.26E-02,0.00E+00,3
1.03E-02,0.00E+00,3
1.41E-02,0.00E+00,3
1.43E-02,0.00E+00,3
1.12E-02,0.00E+00,3
1.16E-02,0.00E+00,3
1.54E-02,0.00E+00,3
3.78E-03,0.00E+00,3
1.55E-02,0.00E+00,3
1.42E-02,0.00E+00,3
1.74E-02,0.00E+00,3
1.41E-02,0.00E+00,3
1.71E-02,0.00E+00,3
1.83E-02,0.00E+00,3
1.46E-02,0.00E+00,3
1.17E-02,0.00E+00,3
9.47E-02,1.00E+00,3
7.57E-01,1.00E+00,3
1.32E-02,0.00E+00,3
1.10E-02,0.00E+00,3
9.71E-03,1.00E+00,3
2.16E-02,1.00E+00,3
9.61E-03,0.00E+00,3
4.17E-02,1.00E+00,3
7.94E-01,1.00E+00,3
3.04E-01,1.00E+00,3
4.79E-02,1.00E+00,3
3.97E-01,1.00E+00,3
9.06E-03,1.00E+00,3
1.96E-01,1.00E+00,3
1.54E-01,1.00E+00,3
9.44E-03,0.00E+00,3
1.06E-02,0.00E+00,3
1.46E-02,0.00E+00,3
6.21E-03,0.00E+00,3
1.74E-02,0.00E+00,3
8.35E-01,1.00E+00,3
1.33E-02,0.00E+00,3
1.18E-02,0.00E+00,3
1.98E-03,0.00E+00,3
7.56E-03,0.00E+00,3
1.33E-02,0.00E+00,3
2.73E-03,0.00E+00,3
5.32E-03,0.00E+00,3
1.37E-02,0.00E+00,3
1.71E-02,0.00E+00,3
2.00E-03,0.00E+00,3
6.60E-03,0.00E+00,3
1.77E-02,0.00E+00,3
1.53E-03,0.00E+00,3
1.17E-02,0.00E+00,3
2.15E-02,0.00E+00,3
8.56E-03,0.00E+00,3
2.96E-03,0.00E+00,3
1.03E-03,0.00E+00,3
6.46E-03,0.00E+00,3
1.13E-04,0.00E+00,3
1.78E-02,0.00E+00,3
3.57E-03,0.00E+00,3
2.15E-03,0.00E+00,3
9.99E-03,0.00E+00,3
1.43E-02,0.00E+00,3
1.50E-02,0.00E+00,3
2.60E-03,0.00E+00,3
1.57E-02,0.00E+00,3
1.74E-02,0.00E+00,3
1.23E-02,0.00E+00,3
1.28E-02,0.00E+00,3
1.01E-01,0.00E+00,3
8.49E-03,0.00E+00,3
8.85E-03,0.00E+00,3
9.38E-03,0.00E+00,3
8.03E-03,0.00E+00,3
6.77E-01,1.00E+00,3
1.75E-02,0.00E+00,3
5.21E-01,1.00E+00,3
1.47E-02,0.00E+00,3
9.21E-03,0.00E+00,3
9.91E-01,1.00E+00,3
1.04E-02,0.00E+00,3
8.65E-03,0.00E+00,3
5.62E-02,0.00E+00,3
2.15E-01,0.00E+00,3
9.91E-01,1.00E+00,3
1.45E-02,0.00E+00,3
1.55E-02,0.00E+00,3
1.62E-02,0.00E+00,3
1.18E-02,0.00E+00,3
1.00E-02,0.00E+00,3
1.21E-02,0.00E+00,3
1.65E-02,0.00E+00,3
1.73E-02,0.00E+00,3
6.57E-03,0.00E+00,3
8.56E-03,0.00E+00,3
2.17E-01,0.00E+00,3
1.05E-02,0.00E+00,3
2.34E-03,0.00E+00,3
1.02E-02,0.00E+00,3
1.74E-03,0.00E+00,3
9.79E-03,0.00E+00,3
1.73E-02,0.00E+00,3
1.73E-02,0.00E+00,3
1.83E-02,0.00E+00,3
1.49E-02,0.00E+00,3
5.28E-03,0.00E+00,3
1.29E-02,0.00E+00,3
1.90E-02,0.00E+00,3
2.22E-02,0.00E+00,3
1.54E-02,0.00E+00,3
1.88E-02,0.00E+00,3
4.79E-01,0.00E+00,3
1.14E-02,0.00E+00,3
1.87E-02,0.00E+00,3
1.55E-02,0.00E+00,3
9.24E-03,0.00E+00,3
9.46E-01,1.00E+00,3
1.51E-02,0.00E+00,3
1.22E-02,0.00E+00,3
4.67E-03,0.00E+00,3
1.42E-04,0.00E+00,3
8.93E-03,0.00E+00,3
1.10E-02,0.00E+00,3
1.40E-02,0.00E+00,3
1.95E-02,0.00E+00,3
1.32E-02,0.00E+00,3
1.70E-02,0.00E+00,3
1.60E-02,0.00E+00,3
9.88E-01,1.00E+00,3
9.99E-01,1.00E+00,3
1.96E-01,1.00E+00,3
6.02E-01,1.00E+00,3
4.27E-01,1.00E+00,3
1.58E-02,0.00E+00,3
5.03E-01,1.00E+00,3
8.45E-01,1.00E+00,3
4.01E-01,1.00E+00,3
2.91E-01,1.00E+00,3
1.31E-02,0.00E+00,3
9.74E-01,1.00E+00,3
2.45E-01,0.00E+00,3
6.97E-01,0.00E+00,3
9.86E-01,1.00E+00,3
9.89E-01,1.00E+00,3
8.90E-01,1.00E+00,3
9.53E-02,0.00E+00,3
8.09E-01,1.00E+00,3
9.39E-01,1.00E+00,3
9.92E-01,0.00E+00,3
7.36E-01,1.00E+00,3
1.00E+00,1.00E+00,3
8.43E-01,1.00E+00,3
7.72E-01,1.00E+00,3
2.60E-02,0.00E+00,3
5.10E-01,1.00E+00,3
3.85E-01,0.00E+00,3
8.31E-01,1.00E+00,3
2.43E-01,0.00E+00,3
1.96E-02,0.00E+00,3
1.10E-02,0.00E+00,3
1.31E-02,0.00E+00,3
7.20E-02,0.00E+00,3
1.02E-02,0.00E+00,3
1.49E-02,0.00E+00,3
1.77E-02,0.00E+00,3
1.37E-02,0.00E+00,3
1.27E-02,0.00E+00,3
6.30E-03,0.00E+00,3
1.00E-02,0.00E+00,3
1.53E-02,0.00E+00,3
1.92E-02,0.00E+00,3
1.90E-02,0.00E+00,3
3.17E-03,0.00E+00,3
1.64E-02,1.00E+00,3
2.00E-02,0.00E+00,3
1.29E-02,1.00E+00,3
2.15E-02,0.00E+00,3
9.58E-03,0.00E+00,3
5.51E-03,0.00E+00,3
1.47E-02,0.00E+00,3
1.80E-02,0.00E+00,3
1.16E-02,0.00E+00,3
4.51E-03,0.00E+00,3
1.90E-02,0.00E+00,3
1.94E-03,0.00E+00,3
5.68E-03,0.00E+00,3
7.15E-03,0.00E+00,3
4.83E-03,0.00E+00,3
1.36E-02,0.00E+00,3
1.49E-02,0.00E+00,3
8.10E-03,0.00E+00,3
1.77E-02,0.00E+00,3
6.82E-04,0.00E+00,3
1.39E-03,0.00E+00,3
1.54E-02,0.00E+00,3
2.43E-03,0.00E+00,3
1.42E-02,0.00E+00,3
2.47E-03,0.00E+00,3
4.90E-03,0.00E+00,3
2.07E-03,0.00E+00,3
2.08E-02,0.00E+00,3
1.23E-02,0.00E+00,3
2.01E-02,0.00E+00,3
4.58E-03,0.00E+00,3
4.73E-03,0.00E+00,3
1.34E-02,0.00E+00,3
1.04E-02,0.00E+00,3
1.64E-02,0.00E+00,3
1.36E-02,0.00E+00,3
1.91E-02,0.00E+00,3
1.44E-02,0.00E+00,3
1.58E-02,0.00E+00,3
1.65E-02,0.00E+00,3
1.18E-02,0.00E+00,3
1.22E-02,0.00E+00,3
1.79E-02,0.00E+00,3
1.77E-02,0.00E+00,3
3.34E-03,0.00E+00,3
1.31E-02,0.00E+00,3
1.48E-02,0.00E+00,3
1.30E-02,0.00E+00,3
1.40E-02,0.00E+00,3
1.29E-02,0.00E+00,3
1.01E-02,0.00E+00,3
1.37E-02,0.00E+00,3
1.27E-02,0.00E+00,3
7.31E-03,0.00E+00,3
1.61E-02,0.00E+00,3
1.17E-02,0.00E+00,3
1.53E-02,0.00E+00,3
1.05E-02,0.00E+00,3
1.31E-02,0.00E+00,3
1.28E-02,0.00E+00,3
1.11E-02,0.00E+00,3
1.41E-03,0.00E+00,3
4.09E-01,1.00E+00,3
1.11E-02,1.00E+00,3
2.44E-02,1.00E+00,3
9.68E-02,1.00E+00,3
1.56E-02,1.00E+00,3
1.80E-02,1.00E+00,3
1.50E-02,1.00E+00,3
1.45E-02,1.00E+00,3
1.30E-02,1.00E+00,3
1.60E-02,0.00E+00,3
1.85E-02,1.00E+00,3
2.07E-02,1.00E+00,3
1.01E-02,1.00E+00,3
4.43E-01,1.00E+00,3
1.34E-02,1.00E+00,3
1.24E-02,1.00E+00,3
1.33E-02,1.00E+00,3
1.44E-02,1.00E+00,3
1.14E-02,1.00E+00,3
5.28E-02,1.00E+00,3
2.07E-02,1.00E+00,3
1.24E-02,1.00E+00,3
1.24E-02,1.00E+00,3
1.07E-02,1.00E+00,3
1.04E-02,1.00E+00,3
1.83E-02,1.00E+00,3
1.28E-02,1.00E+00,3
2.75E-02,1.00E+00,3
1.29E-02,1.00E+00,3
1.37E-02,1.00E+00,3
1.03E-02,1.00E+00,3
4.11E-02,1.00E+00,3
1.04E-02,1.00E+00,3
2.92E-01,1.00E+00,3
7.57E-01,1.00E+00,3
3.72E-02,0.00E+00,3
1.58E-01,1.00E+00,3
5.83E-02,1.00E+00,3
1.48E-02,0.00E+00,3
5.02E-01,1.00E+00,3
1.03E-02,1.00E+00,3
3.94E-01,1.00E+00,3
1.78E-02,0.00E+00,3
1.19E-02,0.00E+00,3
3.15E-02,1.00E+00,3
9.18E-03,1.00E+00,3
1.34E-01,1.00E+00,3
4.26E-01,1.00E+00,3
9.54E-03,1.00E+00,3
1.42E-02,0.00E+00,3
1.06E-02,1.00E+00,3
3.82E-01,1.00E+00,3
3.41E-01,1.00E+00,3
1.72E-02,0.00E+00,3
7.51E-01,1.00E+00,3
1.06E-01,0.00E+00,3
2.22E-02,0.00E+00,3
1.99E-02,0.00E+00,3
1.11E-01,1.00E+00,3
1.95E-02,0.00E+00,3
1.85E-02,0.00E+00,3
1.79E-02,0.00E+00,3
8.75E-03,0.00E+00,3
2.05E-02,0.00E+00,3
1.50E-02,0.00E+00,3
4.09E-02,0.00E+00,3
8.33E-03,0.00E+00,3
1.70E-02,0.00E+00,3
1.92E-02,0.00E+00,3
1.67E-02,0.00E+00,3
8.55E-03,0.00E+00,3
7.50E-03,0.00E+00,3
8.13E-03,0.00E+00,3
1.49E-02,0.00E+00,3
1.87E-02,0.00E+00,3
7.96E-03,0.00E+00,3
1.99E-01,0.00E+00,3
4.14E-03,0.00E+00,3
1.57E-03,0.00E+00,3
1.83E-02,0.00E+00,3
2.12E-02,0.00E+00,3
2.24E-03,0.00E+00,3
7.07E-04,0.00E+00,3
1.18E-02,0.00E+00,3
2.02E-02,0.00E+00,3
2.12E-02,0.00E+00,3
2.92E-03,0.00E+00,3
1.39E-02,0.00E+00,3
9.87E-05,0.00E+00,3
3.82E-01,0.00E+00,3
1.12E-02,0.00E+00,3
1.83E-02,0.00E+00,3
9.26E-03,0.00E+00,3
2.70E-03,0.00E+00,3
1.61E-02,0.00E+00,3
1.13E-02,0.00E+00,3
2.48E-01,0.00E+00,3
1.36E-02,0.00E+00,3
1.46E-02,0.00E+00,3
1.76E-02,0.00E+00,3
3.90E-03,0.00E+00,3
1.07E-02,0.00E+00,3
1.58E-02,0.00E+00,3
1.55E-02,0.00E+00,3
2.10E-02,0.00E+00,3
3.54E-02,0.00E+00,3
1.30E-02,0.00E+00,3
1.05E-02,0.00E+00,3
5.24E-03,0.00E+00,3
8.84E-03,0.00E+00,3
1.11E-02,0.00E+00,3
2.45E-02,0.00E+00,3
1.09E-02,0.00E+00,3
3.84E-02,0.00E+00,3
2.05E-02,0.00E+00,3
2.01E-02,0.00E+00,3
9.20E-03,0.00E+00,3
2.56E-03,0.00E+00,3
1.49E-02,0.00E+00,3
1.56E-02,0.00E+00,3
2.55E-02,0.00E+00,3
1.16E-03,0.00E+00,3
1.15E-02,0.00E+00,3
1.14E-02,0.00E+00,3
1.19E-02,0.00E+00,3
1.50E-02,0.00E+00,3
1.91E-02,0.00E+00,3
2.82E-03,0.00E+00,3
1.68E-02,1.00E+00,3
1.24E-02,1.00E+00,3
1.16E-02,1.00E+00,3
6.12E-02,1.00E+00,3
1.45E-02,1.00E+00,3
1.20E-02,1.00E+00,3
1.30E-02,1.00E+00,3
1.00E-02,1.00E+00,3
1.79E-01,1.00E+00,3
3.19E-02,1.00E+00,3
1.48E-02,1.00E+00,3
1.59E-02,1.00E+00,3
1.19E-02,1.00E+00,3
1.77E-02,1.00E+00,3
7.39E-03,1.00E+00,3
2.06E-01,1.00E+00,3
1.32E-02,1.00E+00,3
8.24E-01,1.00E+00,3
1.37E-02,0.00E+00,3
9.85E-03,1.00E+00,3
3.17E-01,1.00E+00,3
1.68E-02,1.00E+00,3
2.37E-01,0.00E+00,3
1.87E-02,0.00E+00,3
1.43E-02,0.00E+00,3
1.48E-01,0.00E+00,3
3.34E-03,0.00E+00,3
1.66E-02,0.00E+00,3
1.51E-02,0.00E+00,3
1.85E-02,0.00E+00,3
1.78E-02,0.00E+00,3
1.92E-02,0.00E+00,3
7.16E-03,0.00E+00,3
1.70E-02,0.00E+00,3
2.11E-02,0.00E+00,3
1.89E-02,0.00E+00,3
1.30E-02,0.00E+00,3
2.75E-02,0.00E+00,3
1.77E-02,0.00E+00,3
9.21E-03,0.00E+00,3
5.70E-03,0.00E+00,3
1.04E-02,0.00E+00,3
1.36E-02,0.00E+00,3
1.46E-02,0.00E+00,3
1.41E-02,0.00E+00,3
9.74E-03,0.00E+00,3
8.13E-03,0.00E+00,3
1.56E-02,0.00E+00,3
2.04E-02,0.00E+00,3
1.48E-02,0.00E+00,3
1.67E-02,0.00E+00,3
1.36E-02,0.00E+00,3
7.40E-03,0.00E+00,3
1.57E-02,0.00E+00,3
1.66E-02,0.00E+00,3
1.23E-02,0.00E+00,3
2.80E-02,0.00E+00,3
1.79E-02,0.00E+00,3
8.54E-04,0.00E+00,3
1.21E-02,0.00E+00,3
1.27E-02,0.00E+00,3
1.84E-02,0.00E+00,3
4.30E-03,0.00E+00,3
1.43E-02,0.00E+00,3
1.30E-02,0.00E+00,3
1.56E-02,0.00E+00,3
1.89E-02,0.00E+00,3
3.51E-03,0.00E+00,3
2.01E-02,0.00E+00,3
2.22E-02,1.00E+00,3
1.48E-02,0.00E+00,3
8.12E-03,0.00E+00,3
1.15E-02,0.00E+00,3
1.77E-02,0.00E+00,3
1.57E-02,0.00E+00,3
2.49E-03,0.00E+00,3
9.21E-03,0.00E+00,3
1.27E-02,0.00E+00,3
1.46E-02,0.00E+00,3
1.42E-02,0.00E+00,3
1.97E-02,0.00E+00,3
1.50E-02,0.00E+00,3
1.12E-02,0.00E+00,3
1.51E-02,0.00E+00,3
2.08E-03,0.00E+00,3
1.24E-02,0.00E+00,3
4.04E-03,0.00E+00,3
1.14E-04,0.00E+00,3
3.84E-02,0.00E+00,3
1.16E-03,0.00E+00,3
1.82E-04,0.00E+00,3
3.10E-03,0.00E+00,3
6.15E-04,0.00E+00,3
1.64E-02,0.00E+00,3
2.15E-03,0.00E+00,3
6.88E-03,0.00E+00,3
4.51E-05,0.00E+00,3
1.70E-02,0.00E+00,3
2.09E-02,0.00E+00,3
1.71E-02,0.00E+00,3
5.57E-03,0.00E+00,3
9.28E-01,1.00E+00,3
4.55E-04,0.00E+00,3
5.79E-04,0.00E+00,3
8.77E-04,0.00E+00,3
9.46E-02,0.00E+00,3
1.24E-03,0.00E+00,3
1.95E-04,0.00E+00,3
2.03E-04,0.00E+00,3
1.56E-04,0.00E+00,3
4.99E-03,0.00E+00,3
5.62E-04,0.00E+00,3
4.94E-03,0.00E+00,3
1.50E-03,0.00E+00,3
8.49E-03,0.00E+00,3
8.67E-03,0.00E+00,3
5.93E-03,0.00E+00,3
2.75E-04,0.00E+00,3
2.47E-03,0.00E+00,3
1.57E-03,0.00E+00,3
2.72E-04,0.00E+00,3
1.53E-02,0.00E+00,3
1.20E-02,0.00E+00,3
1.70E-02,0.00E+00,3
1.54E-01,0.00E+00,3
1.66E-02,0.00E+00,3
5.49E-03,0.00E+00,3
1.02E-02,0.00E+00,3
1.93E-02,0.00E+00,3
8.32E-02,0.00E+00,3
1.43E-02,0.00E+00,3
1.68E-02,0.00E+00,3
1.34E-02,0.00E+00,3
1.54E-02,0.00E+00,3
1.59E-02,0.00E+00,3
1.31E-02,0.00E+00,3
1.13E-02,0.00E+00,3
1.05E-02,0.00E+00,3
1.64E-02,0.00E+00,3
1.25E-02,0.00E+00,3
7.29E-03,0.00E+00,3
7.71E-03,0.00E+00,3
1.19E-02,0.00E+00,3
1.75E-02,0.00E+00,3
1.89E-02,0.00E+00,3
1.47E-02,0.00E+00,3
8.99E-03,0.00E+00,3
9.92E-03,0.00E+00,3
1.93E-02,0.00E+00,3
1.87E-02,0.00E+00,3
1.20E-02,0.00E+00,3
1.14E-02,0.00E+00,3
1.74E-02,0.00E+00,3
2.03E-02,0.00E+00,3
1.59E-02,0.00E+00,3
9.31E-03,0.00E+00,3
1.04E-02,0.00E+00,3
5.45E-03,0.00E+00,3
1.87E-02,0.00E+00,3
1.64E-02,0.00E+00,3
9.69E-01,1.00E+00,3
4.49E-01,1.00E+00,3
1.82E-02,0.00E+00,3
1.43E-02,0.00E+00,3
1.73E-02,0.00E+00,3
9.96E-01,1.00E+00,3
1.35E-02,0.00E+00,3
5.75E-03,0.00E+00,3
6.08E-01,1.00E+00,3
1.29E-02,0.00E+00,3
1.34E-02,0.00E+00,3
2.45E-01,1.00E+00,3
6.05E-01,0.00E+00,3
9.42E-03,0.00E+00,3
8.50E-01,1.00E+00,3
1.01E-02,1.00E+00,3
9.02E-01,1.00E+00,3
9.99E-01,1.00E+00,3
1.12E-01,1.00E+00,3
1.24E-02,0.00E+00,3
5.00E-02,0.00E+00,3
1.55E-02,0.00E+00,3
9.71E-01,1.00E+00,3
2.31E-01,0.00E+00,3
5.06E-01,0.00E+00,3
3.96E-01,1.00E+00,3
1.29E-02,0.00E+00,3
8.87E-03,0.00E+00,3
8.39E-03,0.00E+00,3
5.11E-03,0.00E+00,3
1.11E-02,0.00E+00,3
1.36E-02,0.00E+00,3
1.67E-02,0.00E+00,3
8.09E-03,0.00E+00,3
1.16E-02,0.00E+00,3
1.28E-02,0.00E+00,3
1.06E-02,0.00E+00,3
5.33E-02,1.00E+00,3
2.79E-03,0.00E+00,3
4.37E-03,0.00E+00,3
1.27E-02,0.00E+00,3
1.89E-02,0.00E+00,3
6.28E-03,0.00E+00,3
1.11E-02,0.00E+00,3
1.09E-02,0.00E+00,3
1.28E-02,0.00E+00,3
1.58E-02,0.00E+00,3
1.15E-02,0.00E+00,3
1.51E-02,0.00E+00,3
1.40E-02,0.00E+00,3
9.39E-03,0.00E+00,3
1.71E-02,0.00E+00,3
1.02E-02,0.00E+00,3
9.61E-03,0.00E+00,3
1.32E-02,0.00E+00,3
9.98E-03,0.00E+00,3
1.84E-02,0.00E+00,3
1.04E-02,0.00E+00,3
9.72E-03,0.00E+00,3
1.70E-02,0.00E+00,3
1.07E-02,0.00E+00,3
1.26E-02,0.00E+00,3
1.61E-02,0.00E+00,3
1.37E-02,0.00E+00,3
1.09E-02,0.00E+00,3
1.23E-02,0.00E+00,3
1.21E-02,0.00E+00,3
1.30E-02,0.00E+00,3
1.59E-01,0.00E+00,3
1.43E-02,0.00E+00,3
1.35E-02,0.00E+00,3
9.44E-03,0.00E+00,3
1.73E-02,0.00E+00,3
1.98E-02,0.00E+00,4
2.24E-02,0.00E+00,4
2.56E-02,0.00E+00,4
1.69E-02,0.00E+00,4
2.45E-02,0.00E+00,4
2.75E-02,0.00E+00,4
2.82E-02,0.00E+00,4
2.54E-02,0.00E+00,4
2.24E-02,0.00E+00,4
2.54E-02,0.00E+00,4
2.50E-02,0.00E+00,4
2.78E-02,0.00E+00,4
2.56E-02,0.00E+00,4
2.67E-02,0.00E+00,4
2.11E-02,0.00E+00,4
2.73E-02,0.00E+00,4
2.63E-02,1.00E+00,4
2.55E-02,0.00E+00,4
2.39E-02,0.00E+00,4
2.42E-02,0.00E+00,4
7.43E-03,0.00E+00,4
5.75E-02,1.00E+00,4
3.11E-02,1.00E+00,4
2.24E-02,0.00E+00,4
2.45E-02,0.00E+00,4
2.20E-02,1.00E+00,4
2.84E-02,0.00E+00,4
4.18E-01,1.00E+00,4
1.53E-01,0.00E+00,4
1.83E-02,0.00E+00,4
2.37E-02,0.00E+00,4
2.47E-02,0.00E+00,4
2.30E-02,0.00E+00,4
1.36E-02,0.00E+00,4
6.77E-01,1.00E+00,4
1.10E-02,0.00E+00,4
5.96E-03,0.00E+00,4
2.68E-02,0.00E+00,4
7.60E-03,0.00E+00,4
2.33E-02,0.00E+00,4
2.56E-01,0.00E+00,4
2.41E-02,0.00E+00,4
2.18E-02,0.00E+00,4
2.22E-02,0.00E+00,4
2.47E-02,0.00E+00,4
2.48E-02,0.00E+00,4
2.49E-02,0.00E+00,4
2.19E-02,0.00E+00,4
2.51E-02,0.00E+00,4
2.20E-02,0.00E+00,4
1.55E-01,0.00E+00,4
2.42E-02,0.00E+00,4
4.32E-01,0.00E+00,4
2.75E-02,0.00E+00,4
1.34E-02,0.00E+00,4
2.34E-02,0.00E+00,4
1.22E-02,0.00E+00,4
2.17E-02,0.00E+00,4
2.45E-02,0.00E+00,4
1.99E-02,0.00E+00,4
1.87E-02,0.00E+00,4
2.49E-02,0.00E+00,4
2.05E-02,0.00E+00,4
2.04E-02,0.00E+00,4
1.18E-02,0.00E+00,4
2.49E-02,0.00E+00,4
2.39E-02,0.00E+00,4
8.57E-03,0.00E+00,4
2.51E-02,0.00E+00,4
1.49E-02,0.00E+00,4
1.50E-02,0.00E+00,4
5.43E-03,0.00E+00,4
2.54E-02,0.00E+00,4
9.75E-03,0.00E+00,4
2.58E-02,0.00E+00,4
2.49E-02,0.00E+00,4
2.41E-02,0.00E+00,4
2.71E-02,0.00E+00,4
2.44E-02,0.00E+00,4
1.94E-02,0.00E+00,4
2.64E-02,0.00E+00,4
9.14E-03,0.00E+00,4
2.59E-02,0.00E+00,4
2.37E-02,0.00E+00,4
2.56E-02,0.00E+00,4
2.64E-02,0.00E+00,4
9.05E-01,1.00E+00,4
2.16E-02,1.00E+00,4
1.89E-01,1.00E+00,4
3.42E-01,1.00E+00,4
2.56E-02,0.00E+00,4
5.10E-01,1.00E+00,4
2.31E-01,1.00E+00,4
9.97E-01,1.00E+00,4
9.98E-01,1.00E+00,4
9.89E-01,1.00E+00,4
2.39E-02,0.00E+00,4
1.39E-01,1.00E+00,4
1.12E-01,1.00E+00,4
7.32E-02,1.00E+00,4
1.68E-01,1.00E+00,4
6.80E-01,1.00E+00,4
4.84E-01,1.00E+00,4
1.44E-01,1.00E+00,4
2.34E-02,1.00E+00,4
8.54E-02,1.00E+00,4
4.90E-01,1.00E+00,4
8.24E-02,1.00E+00,4
9.73E-01,1.00E+00,4
2.56E-02,0.00E+00,4
2.60E-02,0.00E+00,4
2.03E-02,0.00E+00,4
2.61E-02,0.00E+00,4
9.75E-01,1.00E+00,4
2.44E-02,0.00E+00,4
6.24E-02,1.00E+00,4
6.97E-01,1.00E+00,4
4.46E-01,1.00E+00,4
9.68E-01,1.00E+00,4
2.36E-02,0.00E+00,4
2.76E-03,0.00E+00,4
1.67E-02,0.00E+00,4
2.20E-02,0.00E+00,4
7.69E-03,0.00E+00,4
2.59E-02,0.00E+00,4
1.10E-02,0.00E+00,4
1.50E-03,0.00E+00,4
2.39E-02,0.00E+00,4
9.78E-02,1.00E+00,4
1.53E-03,0.00E+00,4
1.41E-02,0.00E+00,4
7.67E-03,0.00E+00,4
6.89E-02,0.00E+00,4
2.77E-03,0.00E+00,4
2.37E-02,0.00E+00,4
6.54E-03,0.00E+00,4
2.21E-02,0.00E+00,4
2.69E-03,0.00E+00,4
1.96E-02,0.00E+00,4
3.51E-03,0.00E+00,4
4.60E-03,0.00E+00,4
1.84E-02,0.00E+00,4
1.95E-02,0.00E+00,4
1.05E-02,0.00E+00,4
1.98E-03,0.00E+00,4
2.84E-03,0.00E+00,4
2.76E-03,0.00E+00,4
1.36E-02,0.00E+00,4
4.47E-03,0.00E+00,4
3.11E-02,0.00E+00,4
9.39E-03,0.00E+00,4
1.88E-01,0.00E+00,4
2.46E-02,0.00E+00,4
2.59E-02,0.00E+00,4
2.56E-02,0.00E+00,4
2.67E-02,0.00E+00,4
2.37E-02,0.00E+00,4
2.44E-02,0.00E+00,4
2.42E-02,0.00E+00,4
2.55E-02,0.00E+00,4
1.69E-02,0.00E+00,4
2.60E-02,0.00E+00,4
2.26E-02,0.00E+00,4
2.51E-02,0.00E+00,4
2.49E-02,0.00E+00,4
2.50E-02,0.00E+00,4
2.79E-02,0.00E+00,4
2.46E-02,0.00E+00,4
7.33E-01,1.00E+00,4
2.22E-02,0.00E+00,4
1.76E-02,0.00E+00,4
2.46E-02,0.00E+00,4
2.22E-02,1.00E+00,4
2.42E-02,0.00E+00,4
8.28E-02,0.00E+00,4
5.81E-02,0.00E+00,4
2.32E-02,0.00E+00,4
2.34E-02,0.00E+00,4
2.36E-02,0.00E+00,4
2.47E-02,0.00E+00,4
2.20E-02,0.00E+00,4
2.39E-02,0.00E+00,4
5.87E-02,1.00E+00,4
2.29E-02,0.00E+00,4
2.25E-02,0.00E+00,4
2.36E-02,0.00E+00,4
1.65E-02,0.00E+00,4
2.33E-02,0.00E+00,4
9.45E-02,0.00E+00,4
1.73E-02,0.00E+00,4
2.72E-02,0.00E+00,4
1.84E-02,0.00E+00,4
2.52E-02,0.00E+00,4
1.33E-02,0.00E+00,4
1.82E-02,0.00E+00,4
4.63E-03,0.00E+00,4
2.42E-02,0.00E+00,4
1.43E-02,0.00E+00,4
1.66E-02,0.00E+00,4
2.22E-02,0.00E+00,4
4.47E-03,0.00E+00,4
2.43E-02,0.00E+00,4
2.34E-02,0.00E+00,4
2.20E-02,0.00E+00,4
2.01E-02,0.00E+00,4
1.27E-02,0.00E+00,4
2.67E-02,0.00E+00,4
2.58E-02,0.00E+00,4
2.62E-02,0.00E+00,4
1.91E-01,0.00E+00,4
2.72E-02,0.00E+00,4
1.77E-02,0.00E+00,4
2.38E-02,0.00E+00,4
7.88E-03,0.00E+00,4
2.44E-02,0.00E+00,4
4.36E-03,0.00E+00,4
1.47E-02,0.00E+00,4
2.68E-02,0.00E+00,4
2.73E-02,0.00E+00,4
1.60E-02,0.00E+00,4
9.93E-03,0.00E+00,4
2.47E-02,0.00E+00,4
2.37E-02,0.00E+00,4
1.72E-02,0.00E+00,4
2.71E-03,0.00E+00,4
1.83E-02,0.00E+00,4
6.59E-03,0.00E+00,4
2.78E-02,0.00E+00,4
1.98E-02,0.00E+00,4
3.89E-02,0.00E+00,4
2.11E-02,0.00E+00,4
2.19E-02,0.00E+00,4
2.83E-02,0.00E+00,4
2.68E-02,0.00E+00,4
2.58E-02,0.00E+00,4
5.70E-03,0.00E+00,4
3.20E-03,0.00E+00,4
1.29E-03,0.00E+00,4
